phantom_id,cell,t_switch,t_next,old_cluster_id,new_cluster_id,cluster_size,members,why_phantom,old_label_int,new_label_int,label
PHT_00814,MSaapapa,124,125,71,33,3,ABalpapppp|MSaapapa|MSappp,set(old_members)==set(new_members),71,33,0
PHT_00815,MSapaaaa,124,125,56,50,4,ABalaaaalp|ABalapaapa|ABalappap|MSapaaaa,set(old_members)==set(new_members),56,50,0
PHT_00816,Cppppa,124,125,16,70,3,ABplaaaa|ABprpppapa|Cppppa,set(old_members)==set(new_members),16,70,0
PHT_00817,ABalpaapp,125,126,3,65,4,ABalpaapp|ABplapppap|ABplpppapa|Capppa,set(old_members)==set(new_members),3,65,0
PHT_00818,MSappp,125,126,33,35,3,ABalpapppp|MSaapapa|MSappp,set(old_members)==set(new_members),33,35,0
PHT_00819,Ealp,125,126,38,37,3,Ealaa|Ealp|MSaapaap,set(old_members)==set(new_members),38,37,0
PHT_00820,Caapa,125,126,41,40,3,ABarapppaa|Caapa|MSppaaap,set(old_members)==set(new_members),41,40,0
PHT_00821,ABalappaa,125,126,49,45,5,ABalaaaala|ABalaaapal|ABalapaaap|ABalappaa|ABalpaaap,set(old_members)==set(new_members),49,45,0
PHT_00822,ABalpaaap,125,126,49,45,5,ABalaaaala|ABalaaapal|ABalapaaap|ABalappaa|ABalpaaap,set(old_members)==set(new_members),49,45,0
PHT_00823,ABalaaaala,125,126,49,45,5,ABalaaaala|ABalaaapal|ABalapaaap|ABalappaa|ABalpaaap,set(old_members)==set(new_members),49,45,0
PHT_00824,ABalaaapal,125,126,49,45,5,ABalaaaala|ABalaaapal|ABalapaaap|ABalappaa|ABalpaaap,set(old_members)==set(new_members),49,45,0
PHT_00825,ABalaapaap,125,126,60,57,4,ABalaapaap|ABalaappap|ABalaapppp|ABpraapaaa,set(old_members)==set(new_members),60,57,0
PHT_00826,ABalaappap,125,126,60,57,4,ABalaapaap|ABalaappap|ABalaapppp|ABpraapaaa,set(old_members)==set(new_members),60,57,0
PHT_00827,ABalaapppp,125,126,60,57,4,ABalaapaap|ABalaappap|ABalaapppp|ABpraapaaa,set(old_members)==set(new_members),60,57,0
PHT_00828,ABalapaaap,125,126,49,45,5,ABalaaaala|ABalaaapal|ABalapaaap|ABalappaa|ABalpaaap,set(old_members)==set(new_members),49,45,0
PHT_00829,ABalpapppp,125,126,33,35,3,ABalpapppp|MSaapapa|MSappp,set(old_members)==set(new_members),33,35,0
PHT_00830,ABarapppaa,125,126,41,40,3,ABarapppaa|Caapa|MSppaaap,set(old_members)==set(new_members),41,40,0
PHT_00831,ABplapppap,125,126,3,65,4,ABalpaapp|ABplapppap|ABplpppapa|Capppa,set(old_members)==set(new_members),3,65,0
PHT_00832,ABplpppapa,125,126,3,65,4,ABalpaapp|ABplapppap|ABplpppapa|Capppa,set(old_members)==set(new_members),3,65,0
PHT_00833,ABpraapaaa,125,126,60,57,4,ABalaapaap|ABalaappap|ABalaapppp|ABpraapaaa,set(old_members)==set(new_members),60,57,0
PHT_00834,ABpraappap,125,126,67,70,3,ABpraappap|ABprpaappp|ABprppaaap,set(old_members)==set(new_members),67,70,0
PHT_00835,ABprpaappp,125,126,67,70,3,ABpraappap|ABprpaappp|ABprppaaap,set(old_members)==set(new_members),67,70,0
PHT_00836,ABprppaaap,125,126,67,70,3,ABpraappap|ABprpaappp|ABprppaaap,set(old_members)==set(new_members),67,70,0
PHT_00837,MSaapaap,125,126,38,37,3,Ealaa|Ealp|MSaapaap,set(old_members)==set(new_members),38,37,0
PHT_00838,MSaapapa,125,126,33,35,3,ABalpapppp|MSaapapa|MSappp,set(old_members)==set(new_members),33,35,0
PHT_00839,MSppaaap,125,126,41,40,3,ABarapppaa|Caapa|MSppaaap,set(old_members)==set(new_members),41,40,0
PHT_00840,Ealaa,125,126,38,37,3,Ealaa|Ealp|MSaapaap,set(old_members)==set(new_members),38,37,0
PHT_00841,Capppa,125,126,3,65,4,ABalpaapp|ABplapppap|ABplpppapa|Capppa,set(old_members)==set(new_members),3,65,0
PHT_00842,ABalapppa,126,127,2,4,3,ABalapppa|ABaraaapapa|ABprpapppp,set(old_members)==set(new_members),2,4,0
PHT_00843,ABalppaa,126,127,6,7,3,ABalppaa|ABplappppp|ABplpppapp,set(old_members)==set(new_members),6,7,0
PHT_00844,ABplaappp,126,127,19,18,5,ABplaappp|ABprpaaap|Eara|Epraa|MSpppaap,set(old_members)==set(new_members),19,18,0
PHT_00845,ABplppaa,126,127,27,30,5,ABplpappap|ABplppaa|ABprpapaa|Eala|MSpappa,set(old_members)==set(new_members),27,30,0
PHT_00846,ABprpaaap,126,127,19,18,5,ABplaappp|ABprpaaap|Eara|Epraa|MSpppaap,set(old_members)==set(new_members),19,18,0
PHT_00847,ABprpapaa,126,127,27,30,5,ABplpappap|ABplppaa|ABprpapaa|Eala|MSpappa,set(old_members)==set(new_members),27,30,0
PHT_00848,MSaapp,126,127,31,60,5,ABalppappp|ABalpppppp|ABplpaaapp|ABplpaappa|MSaapp,set(old_members)==set(new_members),31,60,0
PHT_00849,Eala,126,127,27,30,5,ABplpappap|ABplppaa|ABprpapaa|Eala|MSpappa,set(old_members)==set(new_members),27,30,0
PHT_00850,Eara,126,127,19,18,5,ABplaappp|ABprpaaap|Eara|Epraa|MSpppaap,set(old_members)==set(new_members),19,18,0
PHT_00851,Dap,126,127,44,43,5,ABalapapaa|ABalpaapaa|ABaraapaaa|ABarpaaaa|Dap,set(old_members)==set(new_members),44,43,0
PHT_00852,ABarpaaaa,126,127,44,43,5,ABalapapaa|ABalpaapaa|ABaraapaaa|ABarpaaaa|Dap,set(old_members)==set(new_members),44,43,0
PHT_00853,ABarppppa,126,127,48,47,4,ABarppppa|ABplppppaa|Dapp|MSapappa,set(old_members)==set(new_members),48,47,0
PHT_00854,MSpappa,126,127,27,30,5,ABplpappap|ABplppaa|ABprpapaa|Eala|MSpappa,set(old_members)==set(new_members),27,30,0
PHT_00855,MSppaaa,126,127,54,52,3,ABalpppapa|ABalppppap|MSppaaa,set(old_members)==set(new_members),54,52,0
PHT_00856,ABalapapaa,126,127,44,43,5,ABalapapaa|ABalpaapaa|ABaraapaaa|ABarpaaaa|Dap,set(old_members)==set(new_members),44,43,0
PHT_00857,ABalpaapaa,126,127,44,43,5,ABalapapaa|ABalpaapaa|ABaraapaaa|ABarpaaaa|Dap,set(old_members)==set(new_members),44,43,0
PHT_00858,ABalppappp,126,127,31,60,5,ABalppappp|ABalpppppp|ABplpaaapp|ABplpaappa|MSaapp,set(old_members)==set(new_members),31,60,0
PHT_00859,ABalpppapa,126,127,54,52,3,ABalpppapa|ABalppppap|MSppaaa,set(old_members)==set(new_members),54,52,0
PHT_00860,ABalppppap,126,127,54,52,3,ABalpppapa|ABalppppap|MSppaaa,set(old_members)==set(new_members),54,52,0
PHT_00861,ABalpppppp,126,127,31,60,5,ABalppappp|ABalpppppp|ABplpaaapp|ABplpaappa|MSaapp,set(old_members)==set(new_members),31,60,0
PHT_00862,ABaraapaaa,126,127,44,43,5,ABalapapaa|ABalpaapaa|ABaraapaaa|ABarpaaaa|Dap,set(old_members)==set(new_members),44,43,0
PHT_00863,ABplappppp,126,127,6,7,3,ABalppaa|ABplappppp|ABplpppapp,set(old_members)==set(new_members),6,7,0
PHT_00864,ABplpaaapp,126,127,31,60,5,ABalppappp|ABalpppppp|ABplpaaapp|ABplpaappa|MSaapp,set(old_members)==set(new_members),31,60,0
PHT_00865,ABplpaappa,126,127,31,60,5,ABalppappp|ABalpppppp|ABplpaaapp|ABplpaappa|MSaapp,set(old_members)==set(new_members),31,60,0
PHT_00866,ABplpappap,126,127,27,30,5,ABplpappap|ABplppaa|ABprpapaa|Eala|MSpappa,set(old_members)==set(new_members),27,30,0
PHT_00867,ABplpppapp,126,127,6,7,3,ABalppaa|ABplappppp|ABplpppapp,set(old_members)==set(new_members),6,7,0
PHT_00868,ABplppppaa,126,127,48,47,4,ABarppppa|ABplppppaa|Dapp|MSapappa,set(old_members)==set(new_members),48,47,0
PHT_00869,ABpraappap,126,127,70,69,3,ABpraappap|ABprpaappp|ABprppaaap,set(old_members)==set(new_members),70,69,0
PHT_00870,ABprpaappp,126,127,70,69,3,ABpraappap|ABprpaappp|ABprppaaap,set(old_members)==set(new_members),70,69,0
PHT_00871,ABprpapppp,126,127,2,4,3,ABalapppa|ABaraaapapa|ABprpapppp,set(old_members)==set(new_members),2,4,0
PHT_00872,ABprppaaap,126,127,70,69,3,ABpraappap|ABprpaappp|ABprppaaap,set(old_members)==set(new_members),70,69,0
PHT_00873,Epraa,126,127,19,18,5,ABplaappp|ABprpaaap|Eara|Epraa|MSpppaap,set(old_members)==set(new_members),19,18,0
PHT_00874,Dapp,126,127,48,47,4,ABarppppa|ABplppppaa|Dapp|MSapappa,set(old_members)==set(new_members),48,47,0
PHT_00875,ABaraaapapa,126,127,2,4,3,ABalapppa|ABaraaapapa|ABprpapppp,set(old_members)==set(new_members),2,4,0
PHT_00876,MSapappa,126,127,48,47,4,ABarppppa|ABplppppaa|Dapp|MSapappa,set(old_members)==set(new_members),48,47,0
PHT_00877,MSpppaap,126,127,19,18,5,ABplaappp|ABprpaaap|Eara|Epraa|MSpppaap,set(old_members)==set(new_members),19,18,0
PHT_00878,ABalapppa,127,128,4,3,3,ABalapppa|ABaraaapapa|ABprpapppp,set(old_members)==set(new_members),4,3,0
PHT_00879,ABalpapap,127,128,5,4,4,ABalpapap|ABaraapap|ABplapapaa|ABplappapp,set(old_members)==set(new_members),5,4,0
PHT_00880,ABaraapap,127,128,5,4,4,ABalpapap|ABaraapap|ABplapapaa|ABplappapp,set(old_members)==set(new_members),5,4,0
PHT_00881,ABarpappp,127,128,15,14,3,ABarpappp|ABarppaaa|ABarppppaa,set(old_members)==set(new_members),15,14,0
PHT_00882,ABarppaaa,127,128,15,14,3,ABarpappp|ABarppaaa|ABarppppaa,set(old_members)==set(new_members),15,14,0
PHT_00883,ABprapapa,127,128,28,30,4,ABpraaappa|ABpraapapa|ABprapapa|ABprpaapaa,set(old_members)==set(new_members),28,30,0
PHT_00884,ABprapapp,127,128,68,31,3,ABpraaaaaa|ABpraaapaa|ABprapapp,set(old_members)==set(new_members),68,31,0
PHT_00885,MSaapp,127,128,60,37,5,ABalppappp|ABalpppppp|ABplpaaapp|ABplpaappa|MSaapp,set(old_members)==set(new_members),60,37,0
PHT_00886,MSpaapp,127,128,37,72,4,ABplpapapa|MSapppaa|MSapppp|MSpaapp,set(old_members)==set(new_members),37,72,0
PHT_00887,Dpp,127,128,45,49,3,ABaraapaap|Dpp|MSaaaapa,set(old_members)==set(new_members),45,49,0
PHT_00888,MSppaaa,127,128,52,53,3,ABalpppapa|ABalppppap|MSppaaa,set(old_members)==set(new_members),52,53,0
PHT_00889,ABalapappa,127,128,57,59,3,ABalapappa|ABalpaappa|ABplaapaaa,set(old_members)==set(new_members),57,59,0
PHT_00890,ABalpaappa,127,128,57,59,3,ABalapappa|ABalpaappa|ABplaapaaa,set(old_members)==set(new_members),57,59,0
PHT_00891,ABalppappp,127,128,60,37,5,ABalppappp|ABalpppppp|ABplpaaapp|ABplpaappa|MSaapp,set(old_members)==set(new_members),60,37,0
PHT_00892,ABalpppapa,127,128,52,53,3,ABalpppapa|ABalppppap|MSppaaa,set(old_members)==set(new_members),52,53,0
PHT_00893,ABalppppap,127,128,52,53,3,ABalpppapa|ABalppppap|MSppaaa,set(old_members)==set(new_members),52,53,0
PHT_00894,ABalpppppp,127,128,60,37,5,ABalppappp|ABalpppppp|ABplpaaapp|ABplpaappa|MSaapp,set(old_members)==set(new_members),60,37,0
PHT_00895,ABaraapaap,127,128,45,49,3,ABaraapaap|Dpp|MSaaaapa,set(old_members)==set(new_members),45,49,0
PHT_00896,ABarppppaa,127,128,15,14,3,ABarpappp|ABarppaaa|ABarppppaa,set(old_members)==set(new_members),15,14,0
PHT_00897,ABplaapaaa,127,128,57,59,3,ABalapappa|ABalpaappa|ABplaapaaa,set(old_members)==set(new_members),57,59,0
PHT_00898,ABplapapaa,127,128,5,4,4,ABalpapap|ABaraapap|ABplapapaa|ABplappapp,set(old_members)==set(new_members),5,4,0
PHT_00899,ABplappapp,127,128,5,4,4,ABalpapap|ABaraapap|ABplapapaa|ABplappapp,set(old_members)==set(new_members),5,4,0
PHT_00900,ABplpaaapp,127,128,60,37,5,ABalppappp|ABalpppppp|ABplpaaapp|ABplpaappa|MSaapp,set(old_members)==set(new_members),60,37,0
PHT_00901,ABplpaappa,127,128,60,37,5,ABalppappp|ABalpppppp|ABplpaaapp|ABplpaappa|MSaapp,set(old_members)==set(new_members),60,37,0
PHT_00902,ABplpapapa,127,128,37,72,4,ABplpapapa|MSapppaa|MSapppp|MSpaapp,set(old_members)==set(new_members),37,72,0
PHT_00903,ABpraaaaaa,127,128,68,31,3,ABpraaaaaa|ABpraaapaa|ABprapapp,set(old_members)==set(new_members),68,31,0
PHT_00904,ABpraaapaa,127,128,68,31,3,ABpraaaaaa|ABpraaapaa|ABprapapp,set(old_members)==set(new_members),68,31,0
PHT_00905,ABpraaappa,127,128,28,30,4,ABpraaappa|ABpraapapa|ABprapapa|ABprpaapaa,set(old_members)==set(new_members),28,30,0
PHT_00906,ABpraapapa,127,128,28,30,4,ABpraaappa|ABpraapapa|ABprapapa|ABprpaapaa,set(old_members)==set(new_members),28,30,0
PHT_00907,ABprpaapaa,127,128,28,30,4,ABpraaappa|ABpraapapa|ABprapapa|ABprpaapaa,set(old_members)==set(new_members),28,30,0
PHT_00908,ABprpapppp,127,128,4,3,3,ABalapppa|ABaraaapapa|ABprpapppp,set(old_members)==set(new_members),4,3,0
PHT_00909,MSaaaapa,127,128,45,49,3,ABaraapaap|Dpp|MSaaaapa,set(old_members)==set(new_members),45,49,0
PHT_00910,MSapppp,127,128,37,72,4,ABplpapapa|MSapppaa|MSapppp|MSpaapp,set(old_members)==set(new_members),37,72,0
PHT_00911,ABaraaapapa,127,128,4,3,3,ABalapppa|ABaraaapapa|ABprpapppp,set(old_members)==set(new_members),4,3,0
PHT_00912,MSapppaa,127,128,37,72,4,ABplpapapa|MSapppaa|MSapppp|MSpaapp,set(old_members)==set(new_members),37,72,0
PHT_00913,ABalaaaal,128,129,76,0,3,ABalaaaal|Cpapap|Cpappd,set(old_members)==set(new_members),76,0,0
PHT_00914,ABalaaaar,128,129,69,1,3,ABalaaaar|ABarpppppp|ABprapappp,set(old_members)==set(new_members),69,1,0
PHT_00915,ABplapaaa,128,129,70,17,3,ABplapaaa|ABpraaapppp|ABprppappa,set(old_members)==set(new_members),70,17,0
PHT_00916,ABplppppp,128,129,27,25,5,ABalpaappp|ABplppppp|Daa|MSapaaap|MSapapaa,set(old_members)==set(new_members),27,25,0
PHT_00917,MSaapp,128,129,37,39,5,ABalppappp|ABalpppppp|ABplpaaapp|ABplpaappa|MSaapp,set(old_members)==set(new_members),37,39,0
PHT_00918,Cppap,128,129,46,51,4,ABalaaaarl|ABalaaapar|ABalapaaaa|Cppap,set(old_members)==set(new_members),46,51,0
PHT_00919,Daa,128,129,27,25,5,ABalpaappp|ABplppppp|Daa|MSapaaap|MSapapaa,set(old_members)==set(new_members),27,25,0
PHT_00920,Dap,128,129,47,52,4,ABalapapaa|ABalpaapaa|ABaraapaaa|Dap,set(old_members)==set(new_members),47,52,0
PHT_00921,MSaappp,128,129,73,69,3,ABprpappap|MSaappp|MSpapapp,set(old_members)==set(new_members),73,69,0
PHT_00922,ABalaaaarl,128,129,46,51,4,ABalaaaarl|ABalaaapar|ABalapaaaa|Cppap,set(old_members)==set(new_members),46,51,0
PHT_00923,ABalaaapar,128,129,46,51,4,ABalaaaarl|ABalaaapar|ABalapaaaa|Cppap,set(old_members)==set(new_members),46,51,0
PHT_00924,ABalapaaaa,128,129,46,51,4,ABalaaaarl|ABalaaapar|ABalapaaaa|Cppap,set(old_members)==set(new_members),46,51,0
PHT_00925,ABalapapaa,128,129,47,52,4,ABalapapaa|ABalpaapaa|ABaraapaaa|Dap,set(old_members)==set(new_members),47,52,0
PHT_00926,ABalapappa,128,129,59,56,3,ABalapappa|ABalpaappa|ABplaapaaa,set(old_members)==set(new_members),59,56,0
PHT_00927,ABalpaapaa,128,129,47,52,4,ABalapapaa|ABalpaapaa|ABaraapaaa|Dap,set(old_members)==set(new_members),47,52,0
PHT_00928,ABalpaappa,128,129,59,56,3,ABalapappa|ABalpaappa|ABplaapaaa,set(old_members)==set(new_members),59,56,0
PHT_00929,ABalpaappp,128,129,27,25,5,ABalpaappp|ABplppppp|Daa|MSapaaap|MSapapaa,set(old_members)==set(new_members),27,25,0
PHT_00930,ABalppappp,128,129,37,39,5,ABalppappp|ABalpppppp|ABplpaaapp|ABplpaappa|MSaapp,set(old_members)==set(new_members),37,39,0
PHT_00931,ABalpppppp,128,129,37,39,5,ABalppappp|ABalpppppp|ABplpaaapp|ABplpaappa|MSaapp,set(old_members)==set(new_members),37,39,0
PHT_00932,ABaraapaaa,128,129,47,52,4,ABalapapaa|ABalpaapaa|ABaraapaaa|Dap,set(old_members)==set(new_members),47,52,0
PHT_00933,ABaraapppa,128,129,62,61,3,ABaraapppa|ABarapaaap|ABarapaapp,set(old_members)==set(new_members),62,61,0
PHT_00934,ABarapaaap,128,129,62,61,3,ABaraapppa|ABarapaaap|ABarapaapp,set(old_members)==set(new_members),62,61,0
PHT_00935,ABarapaapp,128,129,62,61,3,ABaraapppa|ABarapaaap|ABarapaapp,set(old_members)==set(new_members),62,61,0
PHT_00936,ABarppaapa,128,129,64,71,3,ABarppaapa|Capaaa|Dapp,set(old_members)==set(new_members),64,71,0
PHT_00937,ABarpppppp,128,129,69,1,3,ABalaaaar|ABarpppppp|ABprapappp,set(old_members)==set(new_members),69,1,0
PHT_00938,ABplaapaaa,128,129,59,56,3,ABalapappa|ABalpaappa|ABplaapaaa,set(old_members)==set(new_members),59,56,0
PHT_00939,ABplpaaapp,128,129,37,39,5,ABalppappp|ABalpppppp|ABplpaaapp|ABplpaappa|MSaapp,set(old_members)==set(new_members),37,39,0
PHT_00940,ABplpaappa,128,129,37,39,5,ABalppappp|ABalpppppp|ABplpaaapp|ABplpaappa|MSaapp,set(old_members)==set(new_members),37,39,0
PHT_00941,ABprapapaa,128,129,68,66,3,ABprapapaa|ABprapapap|ABprapppap,set(old_members)==set(new_members),68,66,0
PHT_00942,ABprapapap,128,129,68,66,3,ABprapapaa|ABprapapap|ABprapppap,set(old_members)==set(new_members),68,66,0
PHT_00943,ABprapappp,128,129,69,1,3,ABalaaaar|ABarpppppp|ABprapappp,set(old_members)==set(new_members),69,1,0
PHT_00944,ABprapppap,128,129,68,66,3,ABprapapaa|ABprapapap|ABprapppap,set(old_members)==set(new_members),68,66,0
PHT_00945,ABprpappap,128,129,73,69,3,ABprpappap|MSaappp|MSpapapp,set(old_members)==set(new_members),73,69,0
PHT_00946,ABprppappa,128,129,70,17,3,ABplapaaa|ABpraaapppp|ABprppappa,set(old_members)==set(new_members),70,17,0
PHT_00947,MSapaaap,128,129,27,25,5,ABalpaappp|ABplppppp|Daa|MSapaaap|MSapapaa,set(old_members)==set(new_members),27,25,0
PHT_00948,MSapapaa,128,129,27,25,5,ABalpaappp|ABplppppp|Daa|MSapaaap|MSapapaa,set(old_members)==set(new_members),27,25,0
PHT_00949,MSpapapp,128,129,73,69,3,ABprpappap|MSaappp|MSpapapp,set(old_members)==set(new_members),73,69,0
PHT_00950,Capaaa,128,129,64,71,3,ABarppaapa|Capaaa|Dapp,set(old_members)==set(new_members),64,71,0
PHT_00951,Cpapap,128,129,76,0,3,ABalaaaal|Cpapap|Cpappd,set(old_members)==set(new_members),76,0,0
PHT_00952,Cpappd,128,129,76,0,3,ABalaaaal|Cpapap|Cpappd,set(old_members)==set(new_members),76,0,0
PHT_00953,Dapp,128,129,64,71,3,ABarppaapa|Capaaa|Dapp,set(old_members)==set(new_members),64,71,0
PHT_00954,ABpraaapppp,128,129,70,17,3,ABplapaaa|ABpraaapppp|ABprppappa,set(old_members)==set(new_members),70,17,0
PHT_00955,ABalaaaal,129,130,0,71,3,ABalaaaal|Cpapap|Cpappd,set(old_members)==set(new_members),0,71,0
PHT_00956,ABalaaaar,129,130,1,65,3,ABalaaaar|ABarpppppp|ABprapappp,set(old_members)==set(new_members),1,65,0
PHT_00957,ABalapapp,129,130,4,0,6,ABalapapp|ABalpppaa|ABarappaa|ABplpaaap|ABplpppppa|Eplpa,set(old_members)==set(new_members),4,0,0
PHT_00958,ABalpaapa,129,130,5,1,4,ABalpaapa|Caaapp|Caappd|Cpapaa,set(old_members)==set(new_members),5,1,0
PHT_00959,ABalpaapp,129,130,64,63,3,ABalpaapp|ABplapppap|MSaaaaa,set(old_members)==set(new_members),64,63,0
PHT_00960,ABalpappa,129,130,62,61,4,ABalpappa|ABarppapap|ABplappapa|MSaaaap,set(old_members)==set(new_members),62,61,0
PHT_00961,ABalppapp,129,130,7,4,3,ABalppapp|ABplpppaaa|MSaaapa,set(old_members)==set(new_members),7,4,0
PHT_00962,ABalpppaa,129,130,4,0,6,ABalapapp|ABalpppaa|ABarappaa|ABplpaaap|ABplpppppa|Eplpa,set(old_members)==set(new_members),4,0,0
PHT_00963,ABarappaa,129,130,4,0,6,ABalapapp|ABalpppaa|ABarappaa|ABplpaaap|ABplpppppa|Eplpa,set(old_members)==set(new_members),4,0,0
PHT_00964,ABplaappa,129,130,15,16,4,ABaraapppap|ABplaappa|ABprppppaa|Eprpa,set(old_members)==set(new_members),15,16,0
PHT_00965,ABplapaaa,129,130,17,67,3,ABplapaaa|ABpraaapppp|ABprppappa,set(old_members)==set(new_members),17,67,0
PHT_00966,ABplpaaap,129,130,4,0,6,ABalapapp|ABalpppaa|ABarappaa|ABplpaaap|ABplpppppa|Eplpa,set(old_members)==set(new_members),4,0,0
PHT_00967,ABprppaa,129,130,34,60,3,ABarpaapaa|ABprppaa|MSpaaapp,set(old_members)==set(new_members),34,60,0
PHT_00968,MSaaaaa,129,130,64,63,3,ABalpaapp|ABplapppap|MSaaaaa,set(old_members)==set(new_members),64,63,0
PHT_00969,MSaaaap,129,130,62,61,4,ABalpappa|ABarppapap|ABplappapa|MSaaaap,set(old_members)==set(new_members),62,61,0
PHT_00970,MSaaapa,129,130,7,4,3,ABalppapp|ABplpppaaa|MSaaapa,set(old_members)==set(new_members),7,4,0
PHT_00971,Eprp,129,130,45,39,4,ABaraaappp|Eprp|MSapapa|MSpaapaa,set(old_members)==set(new_members),45,39,0
PHT_00972,Capa,129,130,48,41,5,ABalaaaala|ABalapaaap|ABalapaapa|ABalppaaaa|Capa,set(old_members)==set(new_members),48,41,0
PHT_00973,MSapapa,129,130,45,39,4,ABaraaappp|Eprp|MSapapa|MSpaapaa,set(old_members)==set(new_members),45,39,0
PHT_00974,ABalaaaala,129,130,48,41,5,ABalaaaala|ABalapaaap|ABalapaapa|ABalppaaaa|Capa,set(old_members)==set(new_members),48,41,0
PHT_00975,ABalapaaap,129,130,48,41,5,ABalaaaala|ABalapaaap|ABalapaapa|ABalppaaaa|Capa,set(old_members)==set(new_members),48,41,0
PHT_00976,ABalapaapa,129,130,48,41,5,ABalaaaala|ABalapaaap|ABalapaapa|ABalppaaaa|Capa,set(old_members)==set(new_members),48,41,0
PHT_00977,ABalpaaaaa,129,130,60,56,3,ABalpaaaaa|ABaraapaap|MSaaaapa,set(old_members)==set(new_members),60,56,0
PHT_00978,ABalppaaaa,129,130,48,41,5,ABalaaaala|ABalapaaap|ABalapaapa|ABalppaaaa|Capa,set(old_members)==set(new_members),48,41,0
PHT_00979,ABalppappa,129,130,59,55,4,ABalppappa|ABalpppppa|ABplaapapa|ABplpaapaa,set(old_members)==set(new_members),59,55,0
PHT_00980,ABalpppppa,129,130,59,55,4,ABalppappa|ABalpppppa|ABplaapapa|ABplpaapaa,set(old_members)==set(new_members),59,55,0
PHT_00981,ABaraaappp,129,130,45,39,4,ABaraaappp|Eprp|MSapapa|MSpaapaa,set(old_members)==set(new_members),45,39,0
PHT_00982,ABaraapaap,129,130,60,56,3,ABalpaaaaa|ABaraapaap|MSaaaapa,set(old_members)==set(new_members),60,56,0
PHT_00983,ABarpaapaa,129,130,34,60,3,ABarpaapaa|ABprppaa|MSpaaapp,set(old_members)==set(new_members),34,60,0
PHT_00984,ABarppapap,129,130,62,61,4,ABalpappa|ABarppapap|ABplappapa|MSaaaap,set(old_members)==set(new_members),62,61,0
PHT_00985,ABarpppppp,129,130,1,65,3,ABalaaaar|ABarpppppp|ABprapappp,set(old_members)==set(new_members),1,65,0
PHT_00986,ABplaapapa,129,130,59,55,4,ABalppappa|ABalpppppa|ABplaapapa|ABplpaapaa,set(old_members)==set(new_members),59,55,0
PHT_00987,ABplappapa,129,130,62,61,4,ABalpappa|ABarppapap|ABplappapa|MSaaaap,set(old_members)==set(new_members),62,61,0
PHT_00988,ABplapppap,129,130,64,63,3,ABalpaapp|ABplapppap|MSaaaaa,set(old_members)==set(new_members),64,63,0
PHT_00989,ABplpaapaa,129,130,59,55,4,ABalppappa|ABalpppppa|ABplaapapa|ABplpaapaa,set(old_members)==set(new_members),59,55,0
PHT_00990,ABplpppaaa,129,130,7,4,3,ABalppapp|ABplpppaaa|MSaaapa,set(old_members)==set(new_members),7,4,0
PHT_00991,ABplpppppa,129,130,4,0,6,ABalapapp|ABalpppaa|ABarappaa|ABplpaaap|ABplpppppa|Eplpa,set(old_members)==set(new_members),4,0,0
PHT_00992,ABprapappp,129,130,1,65,3,ABalaaaar|ABarpppppp|ABprapappp,set(old_members)==set(new_members),1,65,0
PHT_00993,ABprppappa,129,130,17,67,3,ABplapaaa|ABpraaapppp|ABprppappa,set(old_members)==set(new_members),17,67,0
PHT_00994,ABprppppaa,129,130,15,16,4,ABaraapppap|ABplaappa|ABprppppaa|Eprpa,set(old_members)==set(new_members),15,16,0
PHT_00995,MSaaaapa,129,130,60,56,3,ABalpaaaaa|ABaraapaap|MSaaaapa,set(old_members)==set(new_members),60,56,0
PHT_00996,MSpaaapp,129,130,34,60,3,ABarpaapaa|ABprppaa|MSpaaapp,set(old_members)==set(new_members),34,60,0
PHT_00997,MSpaapaa,129,130,45,39,4,ABaraaappp|Eprp|MSapapa|MSpaapaa,set(old_members)==set(new_members),45,39,0
PHT_00998,Eplpa,129,130,4,0,6,ABalapapp|ABalpppaa|ABarappaa|ABplpaaap|ABplpppppa|Eplpa,set(old_members)==set(new_members),4,0,0
PHT_00999,Eprpa,129,130,15,16,4,ABaraapppap|ABplaappa|ABprppppaa|Eprpa,set(old_members)==set(new_members),15,16,0
PHT_01000,Caaapp,129,130,5,1,4,ABalpaapa|Caaapp|Caappd|Cpapaa,set(old_members)==set(new_members),5,1,0
PHT_01001,Caappd,129,130,5,1,4,ABalpaapa|Caaapp|Caappd|Cpapaa,set(old_members)==set(new_members),5,1,0
PHT_01002,Cpapaa,129,130,5,1,4,ABalpaapa|Caaapp|Caappd|Cpapaa,set(old_members)==set(new_members),5,1,0
PHT_01003,Cpapap,129,130,0,71,3,ABalaaaal|Cpapap|Cpappd,set(old_members)==set(new_members),0,71,0
PHT_01004,Cpappd,129,130,0,71,3,ABalaaaal|Cpapap|Cpappd,set(old_members)==set(new_members),0,71,0
PHT_01005,ABaraapppap,129,130,15,16,4,ABaraapppap|ABplaappa|ABprppppaa|Eprpa,set(old_members)==set(new_members),15,16,0
PHT_01006,ABpraaapppp,129,130,17,67,3,ABplapaaa|ABpraaapppp|ABprppappa,set(old_members)==set(new_members),17,67,0
PHT_01007,ABalapapa,131,132,41,46,3,ABalapapa|ABalappap|Cppppp,set(old_members)==set(new_members),41,46,0
PHT_01008,ABalappap,131,132,41,46,3,ABalapapa|ABalappap|Cppppp,set(old_members)==set(new_members),41,46,0
